11.1,49.577, Mbit/s
11.2,44.631, Mbit/s
11.3,46.9862, Mbit/s
11.4,49.6947, Mbit/s
11.5,52.0499, Mbit/s
11.6,56.1715, Mbit/s
11.7,55.7005, Mbit/s
11.8,50.048, Mbit/s
11.9,49.8125, Mbit/s
12,50.8723, Mbit/s
12.1,55.1117, Mbit/s
12.2,52.521, Mbit/s
12.3,50.519, Mbit/s
12.4,48.2816, Mbit/s
12.5,55.936, Mbit/s
12.6,49.9302, Mbit/s
12.7,48.2816, Mbit/s
12.8,51.8144, Mbit/s
12.9,49.1059, Mbit/s
13,52.0499, Mbit/s
13.1,53.463, Mbit/s
13.2,52.2854, Mbit/s
13.3,44.7488, Mbit/s
13.4,52.992, Mbit/s
13.5,55.936, Mbit/s
13.6,55.8182, Mbit/s
13.7,48.5171, Mbit/s
13.8,55.936, Mbit/s
13.9,43.3357, Mbit/s
14,56.1715, Mbit/s
14.1,55.8182, Mbit/s
14.2,56.0538, Mbit/s
14.3,47.6928, Mbit/s
14.4,46.3974, Mbit/s
14.5,48.8704, Mbit/s
14.6,55.936, Mbit/s
14.7,51.8144, Mbit/s
14.8,50.1658, Mbit/s
14.9,46.2797, Mbit/s
15,55.2294, Mbit/s
15.1,56.2893, Mbit/s
15.2,56.0538, Mbit/s
15.3,56.0538, Mbit/s
15.4,52.6387, Mbit/s
15.5,48.8704, Mbit/s
15.6,43.2179, Mbit/s
15.7,56.1715, Mbit/s
15.8,52.0499, Mbit/s
15.9,51.8144, Mbit/s
16,45.5731, Mbit/s
16.1,56.2893, Mbit/s
16.2,49.2237, Mbit/s
16.3,56.0538, Mbit/s
16.4,52.521, Mbit/s
16.5,51.8144, Mbit/s
16.6,56.0538, Mbit/s
16.7,48.0461, Mbit/s
16.8,52.0499, Mbit/s
16.9,47.575, Mbit/s
17,46.1619, Mbit/s
17.1,51.8144, Mbit/s
17.2,40.1562, Mbit/s
17.3,50.9901, Mbit/s
17.4,52.2854, Mbit/s
17.5,56.2893, Mbit/s
17.6,49.577, Mbit/s
17.7,51.6966, Mbit/s
17.8,55.936, Mbit/s
17.9,56.1715, Mbit/s
18,56.1715, Mbit/s
18.1,42.7469, Mbit/s
18.2,50.4013, Mbit/s
18.3,55.8182, Mbit/s
18.4,49.2237, Mbit/s
18.5,51.2256, Mbit/s
18.6,37.0944, Mbit/s
18.7,52.7565, Mbit/s
18.8,55.8182, Mbit/s
18.9,45.8086, Mbit/s
19,41.8048, Mbit/s
19.1,47.8106, Mbit/s
19.2,52.1677, Mbit/s
19.3,56.1715, Mbit/s
19.4,51.3434, Mbit/s
19.5,51.6966, Mbit/s
19.6,56.407, Mbit/s
19.7,52.6387, Mbit/s
19.8,49.577, Mbit/s
19.9,55.5827, Mbit/s
20,51.4611, Mbit/s
20.1,44.9843, Mbit/s
20.2,53.9341, Mbit/s
20.3,52.521, Mbit/s
20.4,56.1715, Mbit/s
20.5,49.6947, Mbit/s
20.6,50.4013, Mbit/s
20.7,50.9901, Mbit/s
20.8,43.9245, Mbit/s
20.9,55.936, Mbit/s
21,45.9264, Mbit/s
21.1,47.575, Mbit/s
21.2,56.407, Mbit/s
21.3,53.5808, Mbit/s
21.4,49.4592, Mbit/s
21.5,52.1677, Mbit/s
21.6,52.1677, Mbit/s
21.7,56.1715, Mbit/s
21.8,56.0538, Mbit/s
21.9,56.1715, Mbit/s
22,47.3395, Mbit/s
22.1,52.6387, Mbit/s
22.2,40.6272, Mbit/s
22.3,49.8125, Mbit/s
22.4,56.2893, Mbit/s
22.5,56.2893, Mbit/s
22.6,56.0538, Mbit/s
22.7,55.936, Mbit/s
22.8,50.2835, Mbit/s
22.9,54.8762, Mbit/s
23,46.633, Mbit/s
23.1,48.0461, Mbit/s
23.2,56.2893, Mbit/s
23.3,48.3994, Mbit/s
23.4,58.6445, Mbit/s
23.5,50.1658, Mbit/s
23.6,55.7005, Mbit/s
23.7,52.4032, Mbit/s
23.8,46.9862, Mbit/s
23.9,55.465, Mbit/s
24,56.1715, Mbit/s
24.1,49.2237, Mbit/s
24.2,46.0442, Mbit/s
24.3,55.2294, Mbit/s
24.4,45.6909, Mbit/s
24.5,42.3936, Mbit/s
24.6,52.0499, Mbit/s
24.7,48.7526, Mbit/s
24.8,51.8144, Mbit/s
24.9,51.1078, Mbit/s
25,49.577, Mbit/s
25.1,51.9322, Mbit/s
25.2,50.2835, Mbit/s
25.3,50.2835, Mbit/s
25.4,54.4051, Mbit/s
25.5,49.3414, Mbit/s
25.6,53.3453, Mbit/s
25.7,56.1715, Mbit/s
25.8,46.9862, Mbit/s
25.9,50.048, Mbit/s
26,48.1638, Mbit/s
26.1,47.8106, Mbit/s
26.2,52.0499, Mbit/s
26.3,51.4611, Mbit/s
26.4,48.5171, Mbit/s
26.5,52.7565, Mbit/s
26.6,49.2237, Mbit/s
26.7,56.2893, Mbit/s
26.8,55.936, Mbit/s
26.9,47.8106, Mbit/s
27,48.5171, Mbit/s
27.1,47.4573, Mbit/s
27.2,47.9283, Mbit/s
27.3,51.8144, Mbit/s
27.4,53.6986, Mbit/s
27.5,56.0538, Mbit/s
27.6,56.2893, Mbit/s
27.7,55.8182, Mbit/s
27.8,56.1715, Mbit/s
27.9,56.2893, Mbit/s
28,55.7005, Mbit/s
28.1,48.5171, Mbit/s
28.2,55.7005, Mbit/s
28.3,48.8704, Mbit/s
28.4,56.0538, Mbit/s
28.5,50.7546, Mbit/s
28.6,43.4534, Mbit/s
28.7,47.2218, Mbit/s
28.8,55.936, Mbit/s
28.9,50.8723, Mbit/s
29,48.3994, Mbit/s
29.1,50.6368, Mbit/s
29.2,56.0538, Mbit/s
29.3,49.4592, Mbit/s
29.4,47.6928, Mbit/s
29.5,47.2218, Mbit/s
29.6,47.104, Mbit/s
29.7,55.2294, Mbit/s
29.8,50.7546, Mbit/s
29.9,54.1696, Mbit/s
30,50.4013, Mbit/s
30.1,55.936, Mbit/s
30.2,52.4032, Mbit/s
30.3,42.2758, Mbit/s
30.4,48.8704, Mbit/s
30.5,54.7584, Mbit/s
30.6,53.5808, Mbit/s
30.7,54.1696, Mbit/s
30.8,44.16, Mbit/s
30.9,55.936, Mbit/s
31,50.519, Mbit/s
31.1,55.8182, Mbit/s
31.2,45.6909, Mbit/s
31.3,50.2835, Mbit/s
31.4,55.8182, Mbit/s
31.5,52.8742, Mbit/s
31.6,51.5789, Mbit/s
31.7,48.7526, Mbit/s
31.8,42.2758, Mbit/s
31.9,50.6368, Mbit/s
32,46.2797, Mbit/s
32.1,45.1021, Mbit/s
32.2,45.9264, Mbit/s
32.3,56.1715, Mbit/s
32.4,51.6966, Mbit/s
32.5,51.1078, Mbit/s
32.6,54.2874, Mbit/s
32.7,54.1696, Mbit/s
32.8,55.936, Mbit/s
32.9,55.5827, Mbit/s
33,45.6909, Mbit/s
33.1,52.4032, Mbit/s
33.2,46.3974, Mbit/s
33.3,50.4013, Mbit/s
33.4,46.3974, Mbit/s
33.5,51.3434, Mbit/s
33.6,55.936, Mbit/s
33.7,55.936, Mbit/s
33.8,52.1677, Mbit/s
33.9,49.2237, Mbit/s
34,53.8163, Mbit/s
34.1,54.5229, Mbit/s
34.2,54.7584, Mbit/s
34.3,55.7005, Mbit/s
34.4,56.1715, Mbit/s
34.5,49.3414, Mbit/s
34.6,49.9302, Mbit/s
34.7,50.7546, Mbit/s
34.8,45.9264, Mbit/s
34.9,55.8182, Mbit/s
35,52.4032, Mbit/s
35.1,51.6966, Mbit/s
35.2,55.936, Mbit/s
35.3,55.3472, Mbit/s
35.4,52.7565, Mbit/s
35.5,56.1715, Mbit/s
35.6,55.936, Mbit/s
35.7,55.3472, Mbit/s
35.8,50.6368, Mbit/s
35.9,55.936, Mbit/s
36,56.0538, Mbit/s
36.1,55.936, Mbit/s
36.2,55.465, Mbit/s
36.3,50.048, Mbit/s
36.4,44.0422, Mbit/s
36.5,55.7005, Mbit/s
36.6,49.3414, Mbit/s
36.7,51.1078, Mbit/s
36.8,53.8163, Mbit/s
36.9,53.2275, Mbit/s
37,54.4051, Mbit/s
37.1,52.7565, Mbit/s
37.2,51.5789, Mbit/s
37.3,54.6406, Mbit/s
37.4,55.3472, Mbit/s
37.5,51.8144, Mbit/s
37.6,55.5827, Mbit/s
37.7,54.8762, Mbit/s
37.8,55.936, Mbit/s
37.9,52.2854, Mbit/s
38,50.048, Mbit/s
38.1,51.9322, Mbit/s
38.2,51.9322, Mbit/s
38.3,55.3472, Mbit/s
38.4,46.633, Mbit/s
38.5,53.1098, Mbit/s
38.6,56.2893, Mbit/s
38.7,55.465, Mbit/s
38.8,50.2835, Mbit/s
38.9,49.1059, Mbit/s
39,51.1078, Mbit/s
39.1,55.465, Mbit/s
39.2,49.8125, Mbit/s
39.3,50.4013, Mbit/s
39.4,55.2294, Mbit/s
39.5,50.7546, Mbit/s
39.6,56.7603, Mbit/s
39.7,55.2294, Mbit/s
39.8,52.521, Mbit/s
39.9,49.6947, Mbit/s
40,51.4611, Mbit/s
40.1,47.6928, Mbit/s
40.2,53.463, Mbit/s
40.3,54.2874, Mbit/s
40.4,54.7584, Mbit/s
40.5,53.3453, Mbit/s
40.6,55.7005, Mbit/s
40.7,55.7005, Mbit/s
40.8,46.1619, Mbit/s
40.9,52.2854, Mbit/s
41,39.8029, Mbit/s
41.1,55.5827, Mbit/s
41.2,54.1696, Mbit/s
41.3,54.1696, Mbit/s
41.4,51.9322, Mbit/s
41.5,55.7005, Mbit/s
41.6,50.1658, Mbit/s
41.7,51.3434, Mbit/s
41.8,49.2237, Mbit/s
41.9,56.1715, Mbit/s
42,55.8182, Mbit/s
42.1,55.2294, Mbit/s
42.2,55.465, Mbit/s
42.3,51.9322, Mbit/s
42.4,45.2198, Mbit/s
42.5,48.0461, Mbit/s
42.6,45.4554, Mbit/s
42.7,52.6387, Mbit/s
42.8,49.6947, Mbit/s
42.9,55.5827, Mbit/s
43,48.6349, Mbit/s
43.1,51.3434, Mbit/s
43.2,50.6368, Mbit/s
43.3,51.8144, Mbit/s
43.4,53.9341, Mbit/s
43.5,46.9862, Mbit/s
43.6,56.1715, Mbit/s
43.7,47.4573, Mbit/s
43.8,51.4611, Mbit/s
43.9,52.0499, Mbit/s
44,55.8182, Mbit/s
44.1,51.9322, Mbit/s
44.2,49.6947, Mbit/s
44.3,47.2218, Mbit/s
44.4,52.992, Mbit/s
44.5,52.1677, Mbit/s
44.6,52.8742, Mbit/s
44.7,55.1117, Mbit/s
44.8,54.6406, Mbit/s
44.9,47.3395, Mbit/s
45,50.4013, Mbit/s
45.1,51.6966, Mbit/s
45.2,55.2294, Mbit/s
45.3,55.5827, Mbit/s
45.4,46.633, Mbit/s
45.5,52.2854, Mbit/s
45.6,55.5827, Mbit/s
45.7,50.9901, Mbit/s
45.8,55.8182, Mbit/s
45.9,48.1638, Mbit/s
46,53.463, Mbit/s
46.1,50.048, Mbit/s
46.2,43.5712, Mbit/s
46.3,55.1117, Mbit/s
46.4,48.7526, Mbit/s
46.5,48.2816, Mbit/s
46.6,55.3472, Mbit/s
46.7,54.9939, Mbit/s
46.8,56.0538, Mbit/s
46.9,40.2739, Mbit/s
47,46.5152, Mbit/s
47.1,48.7526, Mbit/s
47.2,53.8163, Mbit/s
47.3,51.3434, Mbit/s
47.4,51.8144, Mbit/s
47.5,51.9322, Mbit/s
47.6,55.465, Mbit/s
47.7,55.7005, Mbit/s
47.8,51.6966, Mbit/s
47.9,55.8182, Mbit/s
48,49.6947, Mbit/s
48.1,47.2218, Mbit/s
48.2,48.9882, Mbit/s
48.3,50.9901, Mbit/s
48.4,50.519, Mbit/s
48.5,54.5229, Mbit/s
48.6,46.633, Mbit/s
48.7,54.8762, Mbit/s
48.8,53.1098, Mbit/s
48.9,48.5171, Mbit/s
49,55.936, Mbit/s
49.1,48.8704, Mbit/s
49.2,55.3472, Mbit/s
49.3,52.0499, Mbit/s
49.4,55.465, Mbit/s
49.5,48.0461, Mbit/s
49.6,55.7005, Mbit/s
49.7,50.519, Mbit/s
49.8,54.9939, Mbit/s
49.9,52.521, Mbit/s
50,45.8086, Mbit/s
50.1,55.5827, Mbit/s
50.2,55.465, Mbit/s
50.3,47.9283, Mbit/s
50.4,52.8742, Mbit/s
50.5,49.2237, Mbit/s
50.6,52.8742, Mbit/s
50.7,49.2237, Mbit/s
50.8,38.743, Mbit/s
50.9,50.7546, Mbit/s
51,55.1117, Mbit/s
51.1,55.8182, Mbit/s
51.2,49.1059, Mbit/s
51.3,53.8163, Mbit/s
51.4,48.7526, Mbit/s
51.5,51.5789, Mbit/s
51.6,52.0499, Mbit/s
51.7,55.8182, Mbit/s
51.8,56.0538, Mbit/s
51.9,49.577, Mbit/s
52,49.577, Mbit/s
52.1,51.5789, Mbit/s
52.2,45.4554, Mbit/s
52.3,44.631, Mbit/s
52.4,49.1059, Mbit/s
52.5,45.1021, Mbit/s
52.6,54.9939, Mbit/s
52.7,55.465, Mbit/s
52.8,51.2256, Mbit/s
52.9,49.577, Mbit/s
53,49.577, Mbit/s
53.1,45.3376, Mbit/s
53.2,53.5808, Mbit/s
53.3,51.6966, Mbit/s
53.4,53.6986, Mbit/s
53.5,54.2874, Mbit/s
53.6,51.9322, Mbit/s
53.7,47.4573, Mbit/s
53.8,55.5827, Mbit/s
53.9,48.8704, Mbit/s
54,44.5133, Mbit/s
54.1,50.9901, Mbit/s
54.2,49.1059, Mbit/s
54.3,48.2816, Mbit/s
54.4,50.1658, Mbit/s
54.5,55.1117, Mbit/s
54.6,41.4515, Mbit/s
54.7,50.1658, Mbit/s
54.8,55.7005, Mbit/s
54.9,52.0499, Mbit/s
55,55.936, Mbit/s
55.1,49.9302, Mbit/s
55.2,51.3434, Mbit/s
55.3,44.5133, Mbit/s
55.4,54.7584, Mbit/s
55.5,55.936, Mbit/s
55.6,55.2294, Mbit/s
55.7,49.1059, Mbit/s
55.8,54.0518, Mbit/s
55.9,50.6368, Mbit/s
56,51.2256, Mbit/s
56.1,49.9302, Mbit/s
56.2,47.104, Mbit/s
56.3,53.2275, Mbit/s
56.4,51.2256, Mbit/s
56.5,55.7005, Mbit/s
56.6,55.7005, Mbit/s
56.7,46.3974, Mbit/s
56.8,54.7584, Mbit/s
56.9,55.3472, Mbit/s
57,51.5789, Mbit/s
57.1,52.1677, Mbit/s
57.2,52.2854, Mbit/s
57.3,44.9843, Mbit/s
57.4,52.8742, Mbit/s
57.5,50.519, Mbit/s
57.6,55.1117, Mbit/s
57.7,49.577, Mbit/s
57.8,46.7507, Mbit/s
57.9,48.1638, Mbit/s
58,55.465, Mbit/s
58.1,53.8163, Mbit/s
58.2,50.048, Mbit/s
58.3,54.0518, Mbit/s
58.4,48.0461, Mbit/s
58.5,49.1059, Mbit/s
58.6,51.3434, Mbit/s
58.7,46.9862, Mbit/s
58.8,56.0538, Mbit/s
58.9,47.9283, Mbit/s
59,52.4032, Mbit/s
59.1,55.936, Mbit/s
59.2,52.2854, Mbit/s
59.3,55.8182, Mbit/s
59.4,55.7005, Mbit/s
59.5,56.0538, Mbit/s
59.6,44.9843, Mbit/s
59.7,55.465, Mbit/s
59.8,55.5827, Mbit/s
59.9,47.2218, Mbit/s
60,46.5152, Mbit/s
60.1,56.407, Mbit/s
60.2,46.9862, Mbit/s
60.3,54.1696, Mbit/s
60.4,56.6426, Mbit/s
60.5,54.0518, Mbit/s
60.6,56.6426, Mbit/s
60.7,48.3994, Mbit/s
60.8,53.3453, Mbit/s
60.9,50.048, Mbit/s
61,54.9939, Mbit/s
61.1,49.3414, Mbit/s
61.2,45.4554, Mbit/s
61.3,54.5229, Mbit/s
61.4,51.1078, Mbit/s
61.5,49.577, Mbit/s
61.6,54.8762, Mbit/s
61.7,52.4032, Mbit/s
61.8,49.577, Mbit/s
61.9,52.8742, Mbit/s
62,51.2256, Mbit/s
62.1,51.4611, Mbit/s
62.2,45.8086, Mbit/s
62.3,45.5731, Mbit/s
62.4,52.4032, Mbit/s
62.5,55.2294, Mbit/s
62.6,49.4592, Mbit/s
62.7,55.465, Mbit/s
62.8,50.4013, Mbit/s
62.9,51.4611, Mbit/s
63,53.1098, Mbit/s
63.1,44.0422, Mbit/s
63.2,50.1658, Mbit/s
63.3,47.4573, Mbit/s
63.4,50.519, Mbit/s
63.5,51.5789, Mbit/s
63.6,51.6966, Mbit/s
63.7,52.6387, Mbit/s
63.8,50.9901, Mbit/s
63.9,46.0442, Mbit/s
64,49.3414, Mbit/s
64.1,50.6368, Mbit/s
64.2,39.6851, Mbit/s
64.3,55.5827, Mbit/s
64.4,47.3395, Mbit/s
64.5,55.2294, Mbit/s
64.6,54.9939, Mbit/s
64.7,44.3955, Mbit/s
64.8,56.0538, Mbit/s
64.9,58.0557, Mbit/s
65,51.9322, Mbit/s
65.1,48.3994, Mbit/s
65.2,52.2854, Mbit/s
65.3,50.9901, Mbit/s
65.4,50.1658, Mbit/s
65.5,48.2816, Mbit/s
65.6,45.6909, Mbit/s
65.7,48.9882, Mbit/s
65.8,55.5827, Mbit/s
65.9,50.519, Mbit/s
66,51.4611, Mbit/s
66.1,49.577, Mbit/s
66.2,55.1117, Mbit/s
66.3,55.3472, Mbit/s
66.4,55.7005, Mbit/s
66.5,51.3434, Mbit/s
66.6,50.048, Mbit/s
66.7,48.5171, Mbit/s
66.8,56.7603, Mbit/s
66.9,41.8048, Mbit/s
67,46.0442, Mbit/s
67.1,51.1078, Mbit/s
67.2,52.4032, Mbit/s
67.3,55.465, Mbit/s
67.4,55.7005, Mbit/s
67.5,52.2854, Mbit/s
67.6,53.463, Mbit/s
67.7,50.048, Mbit/s
67.8,54.5229, Mbit/s
67.9,50.7546, Mbit/s
68,50.7546, Mbit/s
68.1,51.1078, Mbit/s
68.2,53.5808, Mbit/s
68.3,49.9302, Mbit/s
68.4,51.8144, Mbit/s
68.5,57.4669, Mbit/s
68.6,55.3472, Mbit/s
68.7,55.1117, Mbit/s
68.8,49.1059, Mbit/s
68.9,50.9901, Mbit/s
69,50.6368, Mbit/s
69.1,54.2874, Mbit/s
69.2,44.0422, Mbit/s
69.3,56.0538, Mbit/s
69.4,50.2835, Mbit/s
69.5,51.8144, Mbit/s
69.6,55.936, Mbit/s
69.7,50.2835, Mbit/s
69.8,50.9901, Mbit/s
69.9,55.7005, Mbit/s
70,55.8182, Mbit/s
70.1,54.1696, Mbit/s
70.2,48.3994, Mbit/s
70.3,41.0982, Mbit/s
70.4,49.3414, Mbit/s
70.5,50.9901, Mbit/s
70.6,51.4611, Mbit/s
70.7,52.992, Mbit/s
70.8,54.6406, Mbit/s
70.9,54.2874, Mbit/s
71,49.2237, Mbit/s
71.1,55.3472, Mbit/s
71.2,55.2294, Mbit/s
71.3,54.7584, Mbit/s
71.4,52.992, Mbit/s
71.5,53.6986, Mbit/s
71.6,50.8723, Mbit/s
71.7,53.1098, Mbit/s
71.8,50.1658, Mbit/s
71.9,49.3414, Mbit/s
72,51.5789, Mbit/s
72.1,55.465, Mbit/s
72.2,55.5827, Mbit/s
72.3,44.3955, Mbit/s
72.4,52.6387, Mbit/s
72.5,51.5789, Mbit/s
72.6,52.992, Mbit/s
72.7,55.2294, Mbit/s
72.8,50.048, Mbit/s
72.9,56.0538, Mbit/s
73,54.2874, Mbit/s
73.1,46.8685, Mbit/s
73.2,55.2294, Mbit/s
73.3,52.521, Mbit/s
73.4,57.7024, Mbit/s
73.5,50.6368, Mbit/s
73.6,55.7005, Mbit/s
73.7,51.1078, Mbit/s
73.8,56.407, Mbit/s
73.9,45.2198, Mbit/s
74,52.992, Mbit/s
74.1,51.4611, Mbit/s
74.2,44.8666, Mbit/s
74.3,58.409, Mbit/s
74.4,52.1677, Mbit/s
74.5,56.0538, Mbit/s
74.6,51.8144, Mbit/s
74.7,51.9322, Mbit/s
74.8,55.465, Mbit/s
74.9,46.7507, Mbit/s
75,51.9322, Mbit/s
75.1,55.1117, Mbit/s
75.2,56.0538, Mbit/s
75.3,52.1677, Mbit/s
75.4,52.1677, Mbit/s
75.5,55.3472, Mbit/s
75.6,55.5827, Mbit/s
75.7,51.8144, Mbit/s
75.8,47.4573, Mbit/s
75.9,49.3414, Mbit/s
76,46.633, Mbit/s
76.1,47.2218, Mbit/s
76.2,53.6986, Mbit/s
76.3,48.3994, Mbit/s
76.4,45.8086, Mbit/s
76.5,51.3434, Mbit/s
76.6,50.4013, Mbit/s
76.7,48.9882, Mbit/s
76.8,52.0499, Mbit/s
76.9,47.2218, Mbit/s
77,51.5789, Mbit/s
77.1,47.104, Mbit/s
77.2,52.4032, Mbit/s
77.3,52.8742, Mbit/s
77.4,45.4554, Mbit/s
77.5,52.8742, Mbit/s
77.6,52.2854, Mbit/s
77.7,51.8144, Mbit/s
77.8,55.8182, Mbit/s
77.9,56.1715, Mbit/s
78,46.7507, Mbit/s
78.1,42.7469, Mbit/s
78.2,41.4515, Mbit/s
78.3,54.9939, Mbit/s
78.4,55.5827, Mbit/s
78.5,50.2835, Mbit/s
78.6,51.9322, Mbit/s
78.7,52.0499, Mbit/s
78.8,55.936, Mbit/s
78.9,55.5827, Mbit/s
79,52.0499, Mbit/s
79.1,47.2218, Mbit/s
79.2,51.8144, Mbit/s
79.3,43.689, Mbit/s
79.4,50.6368, Mbit/s
79.5,49.2237, Mbit/s
79.6,56.2893, Mbit/s
79.7,56.2893, Mbit/s
79.8,55.7005, Mbit/s
79.9,51.9322, Mbit/s
80,46.633, Mbit/s
80.1,50.519, Mbit/s
80.2,50.8723, Mbit/s
80.3,55.8182, Mbit/s
80.4,51.1078, Mbit/s
80.5,53.6986, Mbit/s
80.6,55.5827, Mbit/s
80.7,51.3434, Mbit/s
80.8,51.3434, Mbit/s
80.9,51.2256, Mbit/s
81,50.048, Mbit/s
81.1,51.9322, Mbit/s
81.2,44.2778, Mbit/s
81.3,55.8182, Mbit/s
81.4,51.3434, Mbit/s
81.5,54.7584, Mbit/s
81.6,56.6426, Mbit/s
81.7,53.463, Mbit/s
81.8,49.8125, Mbit/s
81.9,48.1638, Mbit/s
82,55.465, Mbit/s
82.1,51.5789, Mbit/s
82.2,49.4592, Mbit/s
82.3,50.2835, Mbit/s
82.4,55.7005, Mbit/s
82.5,47.4573, Mbit/s
82.6,50.4013, Mbit/s
82.7,45.2198, Mbit/s
82.8,54.8762, Mbit/s
82.9,55.3472, Mbit/s
83,45.3376, Mbit/s
83.1,51.1078, Mbit/s
83.2,51.6966, Mbit/s
83.3,48.9882, Mbit/s
83.4,44.631, Mbit/s
83.5,54.8762, Mbit/s
83.6,46.2797, Mbit/s
83.7,46.1619, Mbit/s
83.8,49.6947, Mbit/s
83.9,52.992, Mbit/s
84,55.936, Mbit/s
84.1,50.7546, Mbit/s
84.2,46.633, Mbit/s
84.3,50.4013, Mbit/s
84.4,49.1059, Mbit/s
84.5,55.8182, Mbit/s
84.6,55.465, Mbit/s
84.7,49.9302, Mbit/s
84.8,53.6986, Mbit/s
84.9,51.4611, Mbit/s
85,42.8646, Mbit/s
85.1,45.4554, Mbit/s
85.2,52.8742, Mbit/s
85.3,54.4051, Mbit/s
85.4,49.6947, Mbit/s
85.5,55.7005, Mbit/s
85.6,47.575, Mbit/s
85.7,53.9341, Mbit/s
85.8,55.3472, Mbit/s
85.9,45.5731, Mbit/s
86,55.465, Mbit/s
86.1,52.4032, Mbit/s
86.2,44.0422, Mbit/s
86.3,54.0518, Mbit/s
86.4,42.9824, Mbit/s
86.5,51.6966, Mbit/s
86.6,54.9939, Mbit/s
86.7,48.5171, Mbit/s
86.8,46.633, Mbit/s
86.9,48.8704, Mbit/s
87,55.8182, Mbit/s
87.1,44.9843, Mbit/s
87.2,51.1078, Mbit/s
87.3,56.0538, Mbit/s
87.4,55.8182, Mbit/s
87.5,55.1117, Mbit/s
87.6,50.1658, Mbit/s
87.7,48.0461, Mbit/s
87.8,46.633, Mbit/s
87.9,55.5827, Mbit/s
88,56.1715, Mbit/s
88.1,47.6928, Mbit/s
88.2,53.6986, Mbit/s
88.3,56.1715, Mbit/s
88.4,55.936, Mbit/s
88.5,52.521, Mbit/s
88.6,52.1677, Mbit/s
88.7,48.2816, Mbit/s
88.8,46.3974, Mbit/s
88.9,54.0518, Mbit/s
89,44.8666, Mbit/s
89.1,53.463, Mbit/s
89.2,55.465, Mbit/s
89.3,55.8182, Mbit/s
89.4,40.3917, Mbit/s
89.5,55.465, Mbit/s
89.6,55.5827, Mbit/s
89.7,47.104, Mbit/s
89.8,56.1715, Mbit/s
89.9,45.1021, Mbit/s
90,45.6909, Mbit/s
90.1,51.4611, Mbit/s
90.2,55.8182, Mbit/s
90.3,50.1658, Mbit/s
90.4,55.3472, Mbit/s
