11.2,50.9901, Mbit/s
11.3,51.4611, Mbit/s
11.4,56.1715, Mbit/s
11.5,56.6426, Mbit/s
11.6,50.8723, Mbit/s
11.7,47.9283, Mbit/s
11.8,51.2256, Mbit/s
11.9,56.0538, Mbit/s
12,51.5789, Mbit/s
12.1,51.8144, Mbit/s
12.2,46.633, Mbit/s
12.3,56.1715, Mbit/s
12.4,49.577, Mbit/s
12.5,53.1098, Mbit/s
12.6,47.575, Mbit/s
12.7,48.5171, Mbit/s
12.8,52.0499, Mbit/s
12.9,53.5808, Mbit/s
13,52.992, Mbit/s
13.1,45.1021, Mbit/s
13.2,52.1677, Mbit/s
13.3,56.0538, Mbit/s
13.4,55.936, Mbit/s
13.5,48.1638, Mbit/s
13.6,56.407, Mbit/s
13.7,44.9843, Mbit/s
13.8,53.9341, Mbit/s
13.9,55.936, Mbit/s
14,56.0538, Mbit/s
14.1,48.9882, Mbit/s
14.2,45.3376, Mbit/s
14.3,48.6349, Mbit/s
14.4,56.2893, Mbit/s
14.5,51.5789, Mbit/s
14.6,49.9302, Mbit/s
14.7,46.5152, Mbit/s
14.8,56.407, Mbit/s
14.9,49.577, Mbit/s
15,50.6368, Mbit/s
15.1,49.4592, Mbit/s
15.2,51.9322, Mbit/s
15.3,54.6406, Mbit/s
15.4,51.9322, Mbit/s
15.5,47.9283, Mbit/s
15.6,56.2893, Mbit/s
15.7,46.3974, Mbit/s
15.8,54.7584, Mbit/s
15.9,49.4592, Mbit/s
16,56.1715, Mbit/s
16.1,53.2275, Mbit/s
16.2,51.2256, Mbit/s
16.3,56.2893, Mbit/s
16.4,47.8106, Mbit/s
16.5,52.2854, Mbit/s
16.6,45.4554, Mbit/s
16.7,49.9302, Mbit/s
16.8,51.9322, Mbit/s
16.9,54.9939, Mbit/s
17,56.407, Mbit/s
17.1,46.5152, Mbit/s
17.2,45.9264, Mbit/s
17.3,52.2854, Mbit/s
17.4,50.2835, Mbit/s
17.5,52.1677, Mbit/s
17.6,55.8182, Mbit/s
17.7,56.1715, Mbit/s
17.8,55.2294, Mbit/s
17.9,47.9283, Mbit/s
18,51.8144, Mbit/s
18.1,52.2854, Mbit/s
18.2,51.6966, Mbit/s
18.3,52.6387, Mbit/s
18.4,55.936, Mbit/s
18.5,55.8182, Mbit/s
18.6,55.936, Mbit/s
18.7,45.3376, Mbit/s
18.8,50.7546, Mbit/s
18.9,55.936, Mbit/s
19,51.3434, Mbit/s
19.1,51.4611, Mbit/s
19.2,48.8704, Mbit/s
19.3,43.9245, Mbit/s
19.4,52.2854, Mbit/s
19.5,53.2275, Mbit/s
19.6,47.6928, Mbit/s
19.7,52.1677, Mbit/s
19.8,56.2893, Mbit/s
19.9,51.4611, Mbit/s
20,50.2835, Mbit/s
20.1,49.2237, Mbit/s
20.2,51.2256, Mbit/s
20.3,56.2893, Mbit/s
20.4,56.1715, Mbit/s
20.5,51.2256, Mbit/s
20.6,56.0538, Mbit/s
20.7,48.6349, Mbit/s
20.8,54.5229, Mbit/s
20.9,52.7565, Mbit/s
21,55.936, Mbit/s
21.1,48.0461, Mbit/s
21.2,51.4611, Mbit/s
21.3,49.2237, Mbit/s
21.4,51.9322, Mbit/s
21.5,48.2816, Mbit/s
21.6,55.8182, Mbit/s
21.7,50.048, Mbit/s
21.8,46.9862, Mbit/s
21.9,47.9283, Mbit/s
22,45.8086, Mbit/s
22.1,52.6387, Mbit/s
22.2,50.2835, Mbit/s
22.3,47.575, Mbit/s
22.4,56.2893, Mbit/s
22.5,56.1715, Mbit/s
22.6,56.0538, Mbit/s
22.7,55.5827, Mbit/s
22.8,48.3994, Mbit/s
22.9,56.2893, Mbit/s
23,55.5827, Mbit/s
23.1,55.936, Mbit/s
23.2,52.521, Mbit/s
23.3,49.6947, Mbit/s
23.4,55.8182, Mbit/s
23.5,51.8144, Mbit/s
23.6,55.7005, Mbit/s
23.7,43.8067, Mbit/s
23.8,47.3395, Mbit/s
23.9,51.8144, Mbit/s
24,54.0518, Mbit/s
24.1,51.4611, Mbit/s
24.2,52.2854, Mbit/s
24.3,54.8762, Mbit/s
24.4,55.465, Mbit/s
24.5,52.2854, Mbit/s
24.6,50.048, Mbit/s
24.7,48.2816, Mbit/s
24.8,48.5171, Mbit/s
24.9,55.2294, Mbit/s
25,52.992, Mbit/s
25.1,46.633, Mbit/s
25.2,54.9939, Mbit/s
25.3,49.6947, Mbit/s
25.4,50.7546, Mbit/s
25.5,45.2198, Mbit/s
25.6,55.7005, Mbit/s
25.7,55.2294, Mbit/s
25.8,52.6387, Mbit/s
25.9,51.9322, Mbit/s
26,51.9322, Mbit/s
26.1,52.8742, Mbit/s
26.2,55.465, Mbit/s
26.3,51.2256, Mbit/s
26.4,56.0538, Mbit/s
26.5,50.048, Mbit/s
26.6,50.9901, Mbit/s
26.7,56.5248, Mbit/s
26.8,48.1638, Mbit/s
26.9,55.936, Mbit/s
27,53.1098, Mbit/s
27.1,52.521, Mbit/s
27.2,48.3994, Mbit/s
27.3,50.4013, Mbit/s
27.4,50.9901, Mbit/s
27.5,50.7546, Mbit/s
27.6,51.1078, Mbit/s
27.7,55.8182, Mbit/s
27.8,56.0538, Mbit/s
27.9,52.521, Mbit/s
28,56.5248, Mbit/s
28.1,52.0499, Mbit/s
28.2,51.4611, Mbit/s
28.3,56.1715, Mbit/s
28.4,56.0538, Mbit/s
28.5,51.9322, Mbit/s
28.6,51.5789, Mbit/s
28.7,47.9283, Mbit/s
28.8,52.7565, Mbit/s
28.9,52.0499, Mbit/s
29,46.1619, Mbit/s
29.1,52.6387, Mbit/s
29.2,49.6947, Mbit/s
29.3,52.2854, Mbit/s
29.4,56.0538, Mbit/s
29.5,48.0461, Mbit/s
29.6,56.0538, Mbit/s
29.7,49.2237, Mbit/s
29.8,54.2874, Mbit/s
29.9,53.8163, Mbit/s
30,43.689, Mbit/s
30.1,56.2893, Mbit/s
30.2,51.1078, Mbit/s
30.3,47.104, Mbit/s
30.4,49.3414, Mbit/s
30.5,55.7005, Mbit/s
30.6,51.8144, Mbit/s
30.7,45.1021, Mbit/s
30.8,46.9862, Mbit/s
30.9,53.463, Mbit/s
