22.3,49.8125,49.8125
22.4,56.2893,56.2893
22.5,56.2893,56.2893
22.6,56.0538,56.0538
22.7,55.936,55.936
22.8,50.2835,50.2835
22.9,54.8762,54.8762
23,46.633,46.633
23.1,48.0461,48.0461
23.2,56.2893,56.2893
23.3,48.3994,48.3994
23.4,58.6445,58.6445
23.5,50.1658,50.1658
23.6,55.7005,55.7005
23.7,52.4032,52.4032
23.8,46.9862,46.9862
23.9,55.465,55.465
24,56.1715,56.1715
24.1,49.2237,49.2237
24.2,46.0442,46.0442
24.3,55.2294,55.2294
24.4,45.6909,45.6909
24.5,42.3936,42.3936
24.6,52.0499,52.0499
24.7,48.7526,48.7526
24.8,51.8144,51.8144
24.9,51.1078,51.1078
25,49.577,49.577
25.1,51.9322,51.9322
25.2,50.2835,50.2835
25.3,50.2835,50.2835
25.4,54.4051,54.4051
25.5,49.3414,49.3414
25.6,53.3453,53.3453
25.7,56.1715,56.1715
25.8,46.9862,46.9862
25.9,50.048,50.048
26,48.1638,48.1638
26.1,47.8106,47.8106
26.2,52.0499,52.0499
26.3,51.4611,51.4611
26.4,48.5171,48.5171
26.5,52.7565,52.7565
26.6,49.2237,49.2237
26.7,56.2893,56.2893
26.8,55.936,55.936
26.9,47.8106,47.8106
27,48.5171,48.5171
27.1,47.4573,47.4573
27.2,47.9283,47.9283
27.3,51.8144,51.8144
27.4,53.6986,53.6986
27.5,56.0538,56.0538
27.6,56.2893,56.2893
27.7,55.8182,55.8182
27.8,56.1715,56.1715
27.9,56.2893,56.2893
28,55.7005,55.7005
28.1,48.5171,48.5171
28.2,55.7005,55.7005
28.3,48.8704,48.8704
28.4,56.0538,56.0538
28.5,50.7546,50.7546
28.6,43.4534,43.4534
28.7,47.2218,47.2218
28.8,55.936,55.936
28.9,50.8723,50.8723
29,48.3994,48.3994
29.1,50.6368,50.6368
29.2,56.0538,56.0538
29.3,49.4592,49.4592
29.4,47.6928,47.6928
29.5,47.2218,47.2218
29.6,47.104,47.104
29.7,55.2294,55.2294
29.8,50.7546,50.7546
29.9,54.1696,54.1696
30,50.4013,50.4013
30.1,55.936,55.936
30.2,52.4032,52.4032
30.3,42.2758,42.2758
30.4,48.8704,48.8704
30.5,54.7584,54.7584
30.6,53.5808,53.5808
30.7,54.1696,54.1696
30.8,44.16,44.16
30.9,55.936,55.936
